I	111066	111160	1	1	0	1	0	13
I	111261	111509	1	1	0	5	0	16
I	111708	111754	1	1	0	3	0	16
I	219829	220003	2	2	0	0	1	18
I	254803	254975	2	2	0	0	1	18
I	255961	256315	2	2	0	1	0	13
I	258684	259106	2	2	0	1	0	16
I	311785	311835	2	2	0	1	0	17
I	313843	313887	2	2	0	1	0	14
I	314103	314153	2	2	0	1	0	15
I	446783	446913	1	1	0	1	0	12
I	536307	536355	1	1	0	2	0	17
I	645985	647004	2	2	0	1	0	13
I	683154	683226	1	1	0	1	0	14
I	759054	759696	1	1	0	1	0	14
I	772155	773163	1	1	0	1	0	18
I	1156890	1156970	1	1	0	6	0	17
I	1157096	1157273	1	1	0	3	0	14
I	1414240	1415237	2	2	0	1	0	18
I	1834138	1834186	1	1	0	1	0	18
I	1835045	1835091	1	1	0	5	0	16
I	1835230	1835277	1	1	0	3	0	18
I	2028595	2029673	1	1	0	1	0	13
I	2069838	2070051	2	2	0	2	0	13
I	2070208	2070439	2	2	0	1	0	16
I	2079358	2080743	1	1	0	1	0	16
I	2113931	2115252	2	2	0	1	0	12
I	2331464	2331508	2	2	0	1	0	18
I	2354781	2355573	1	1	0	1	0	14
I	2420039	2420298	2	2	0	1	0	12
I	2624544	2625326	2	2	0	1	0	12
I	2637406	2637454	1	1	0	0	1	12
I	2643314	2643361	1	1	0	1	0	15
I	2687894	2687949	2	2	0	1	0	16
I	2701943	2701992	1	1	0	2	0	14
I	2784763	2784813	2	2	0	0	2	13
I	2785476	2785594	2	2	0	1	0	13
I	2785854	2786027	2	2	0	3	0	14
I	2787369	2787416	1	1	0	0	2	13
I	2855250	2855571	2	2	0	2	0	15
I	2875972	2876144	2	2	0	5	0	18
I	2928452	2928508	1	1	0	1	0	14
I	3001596	3002603	2	2	0	1	0	14
I	3018600	3019562	1	1	0	1	0	14
I	3163186	3163237	1	1	0	1	0	13
I	3364966	3365126	2	2	0	0	1	15
I	3535933	3536036	1	1	0	1	0	16
I	3561354	3561404	2	2	0	1	0	16
I	3619160	3619210	2	2	0	1	0	14
I	3680795	3680842	2	2	0	1	0	16
I	3737479	3738570	2	2	0	1	0	15
I	3788209	3788252	1	1	0	3	0	12
I	3788556	3788658	1	1	0	3	0	14
I	3804292	3804778	2	2	0	1	0	15
I	3827447	3827797	1	1	0	1	0	13
I	3839447	3839602	2	2	0	1	0	18
I	3895905	3895954	2	2	0	0	1	14
I	3896210	3896253	2	2	0	0	1	17
I	3909317	3909371	1	1	0	1	0	14
I	3966003	3966050	2	2	0	0	1	17
I	3973391	3973438	1	1	0	0	1	17
I	3988029	3988075	1	1	0	2	0	17
I	3988213	3988261	1	1	0	1	0	18
I	4140759	4141183	1	1	0	1	0	13
I	4176484	4176532	1	1	0	1	0	13
I	4238130	4238173	1	1	0	0	1	17
I	4238429	4238478	1	1	0	0	1	14
I	4358122	4358197	1	1	0	1	0	17
I	4504810	4505061	1	1	0	1	0	14
I	4584061	4584108	2	2	0	2	0	13
I	4584296	4584347	2	2	0	2	0	12
I	4585545	4585589	1	1	0	5	0	18
I	4634499	4634553	1	1	0	1	0	12
I	4636064	4636329	2	2	0	1	0	12
I	4646704	4646785	2	2	0	3	0	18
I	4789278	4789349	1	1	0	0	2	18
I	4789278	4790412	1	1	0	0	3	18
I	4790342	4790412	1	1	0	0	3	18
I	4904446	4904490	1	1	0	1	0	12
I	4904688	4904737	1	1	0	1	0	16
I	4949634	4949682	2	2	0	1	0	17
I	4960210	4960370	1	1	0	0	1	15
I	4965704	4965753	2	2	0	2	0	14
I	5007629	5007674	1	1	0	1	0	16
I	5018927	5018981	2	2	0	4	0	17
I	5019171	5019220	2	2	0	5	0	17
I	5019377	5019783	2	2	0	7	0	17
I	5019891	5019940	2	2	0	1	0	16
I	5019993	5020060	2	2	0	1	0	17
I	5029231	5030866	1	1	0	1	0	16
I	5046615	5046981	2	2	0	1	0	14
I	5126767	5126818	2	2	0	1	0	12
I	5173912	5173956	2	2	0	1	0	17
I	5174039	5174085	2	2	0	1	0	17
I	5183273	5184587	1	1	0	1	0	12
I	5268567	5269060	1	1	0	1	0	14
I	5288319	5289992	2	2	0	1	0	17
I	5374709	5374757	2	2	0	1	0	13
I	5403456	5403510	2	2	0	1	0	17
I	5429267	5429310	2	2	0	2	0	15
I	5435010	5435054	1	1	0	1	0	18
I	5480808	5480854	2	2	0	1	0	12
I	5484960	5485051	2	2	0	1	0	14
I	5485303	5485380	2	2	0	3	0	18
I	5549758	5549802	2	2	0	1	0	12
I	5560888	5560933	1	1	0	1	0	14
I	5610060	5610107	2	2	0	1	0	14
I	5659892	5659947	2	2	0	1	0	14
I	5687349	5689419	2	2	0	1	0	15
I	5823919	5824058	2	2	0	1	0	17
I	5869004	5869089	2	2	0	1	0	12
I	5886699	5889036	1	1	0	1	0	15
I	5896699	5896857	1	1	0	1	0	17
I	5900268	5900524	1	1	0	1	0	13
I	5964866	5964911	1	1	0	1	0	14
I	6024420	6024835	2	2	0	1	0	13
I	6220206	6220367	2	2	0	6	0	18
I	6231928	6231972	2	2	0	0	1	16
I	6234865	6234909	1	1	0	0	1	16
I	6272238	6272278	2	2	0	1	0	14
I	6296314	6296367	1	1	0	1	0	12
I	6423162	6423272	1	1	0	1	0	16
I	6424987	6425031	1	1	0	1	0	17
I	6468995	6469036	1	1	0	1	0	15
I	6497628	6497673	1	1	0	1	0	14
I	6498526	6498574	1	1	0	2	0	14
I	6530562	6531196	2	2	0	1	0	17
I	6531788	6531836	2	2	0	1	0	16
I	6536803	6536848	1	1	0	1	0	14
I	6543788	6543832	1	1	0	1	0	13
I	6571811	6571853	1	1	0	2	0	13
I	6626388	6626438	2	2	0	1	0	15
I	6632282	6632624	2	2	0	1	0	13
I	6705668	6705714	2	2	0	1	0	12
I	6759155	6759322	2	2	0	1	0	14
I	6761875	6763262	2	2	0	3	0	17
I	6763398	6763451	2	2	0	2	0	17
I	6763935	6764184	2	2	0	1	0	12
I	6764344	6764590	2	2	0	1	0	16
I	6789609	6789654	2	2	0	1	0	13
I	6801515	6801639	1	1	0	1	0	16
I	6856913	6856958	1	1	0	1	0	13
I	6873508	6873555	2	2	0	1	0	12
I	6951377	6951551	1	1	0	1	0	17
I	7016303	7016353	2	2	0	1	0	15
I	7080565	7080640	2	2	0	2	0	13
I	7080958	7081349	2	2	0	2	0	17
I	7081521	7081956	2	2	0	1	0	12
I	7091572	7091782	2	2	0	1	0	17
I	7237201	7237243	1	1	0	1	0	12
I	7352543	7352607	1	1	0	1	0	18
I	7353537	7353582	1	1	0	1	0	17
I	7377322	7377595	2	2	0	1	0	13
I	7378552	7378600	2	2	0	1	0	17
I	7379760	7380066	2	2	0	2	0	18
I	7381572	7381640	2	2	0	2	0	15
I	7381831	7382966	2	2	0	1	0	17
I	7558426	7558470	1	1	0	1	0	14
I	7561744	7561791	1	1	0	1	0	16
I	7582384	7582726	1	1	0	1	0	12
I	7585670	7585714	2	2	0	1	0	17
I	7593266	7593310	1	1	0	1	0	17
I	7593390	7593683	1	1	0	1	0	17
I	7657717	7657929	2	2	0	1	0	17
I	7667773	7668536	1	1	0	1	0	13
I	7682180	7682482	1	1	0	1	0	15
I	7693523	7693567	1	1	0	1	0	13
I	7696846	7696890	1	1	0	1	0	12
I	7724309	7724402	2	2	0	1	0	17
I	7725620	7725670	1	1	0	1	0	15
I	7728186	7728520	1	1	0	1	0	14
I	7825198	7825636	1	1	0	1	0	16
I	7871133	7871177	1	1	0	1	0	15
I	7930026	7930072	2	2	0	1	0	13
I	7940630	7940671	2	2	0	1	0	15
I	7957108	7957212	2	2	0	1	0	18
I	7973110	7973157	2	2	0	1	0	13
I	8023629	8023674	2	2	0	2	0	16
I	8027549	8027597	2	2	0	1	0	15
I	8211655	8211725	1	1	0	1	0	14
I	8213276	8214065	2	2	0	1	0	14
I	8256510	8256975	2	2	0	1	0	14
I	8318640	8318771	2	2	0	1	0	16
I	8329453	8329499	2	2	0	5	0	18
I	8388210	8388785	2	2	0	1	0	13
I	8430507	8430573	2	2	0	1	0	18
I	8608239	8608285	2	2	0	1	0	17
I	8608512	8608554	2	2	0	1	0	15
I	8610308	8610356	1	1	0	1	0	14
I	8668872	8668917	1	1	0	1	0	16
I	8707379	8707427	2	2	0	1	0	12
I	8750273	8750321	2	2	0	1	0	14
I	8764972	8765055	1	1	0	1	0	14
I	8813858	8814087	1	3	0	2	0	12
I	8815726	8815780	2	2	0	3	0	13
I	8826423	8826511	2	2	0	1	0	17
I	8846459	8846508	2	2	0	1	0	14
I	8907495	8907541	2	2	0	1	0	16
I	8967767	8967807	2	2	0	1	0	15
I	9123931	9124115	2	2	0	1	0	15
I	9139045	9139370	2	2	0	1	0	15
I	9142819	9142867	2	2	0	1	0	16
I	9164565	9164612	1	1	0	1	0	12
I	9166340	9166393	1	1	0	2	0	18
I	9168490	9171476	1	1	0	1	0	17
