I	88707	89371	1	1	0	1	0	16
I	111066	111160	1	1	0	1	0	13
I	111708	111754	1	1	0	2	0	14
I	111972	112018	1	1	0	3	0	15
I	311785	311835	2	2	0	1	0	16
I	380129	380182	2	2	0	1	0	14
I	380922	380970	2	2	0	1	0	18
I	535850	535898	1	1	0	1	0	15
I	538912	539452	1	1	0	1	0	16
I	853488	853560	1	1	0	1	0	15
I	903191	903252	1	1	0	1	0	13
I	1039173	1039214	1	1	0	1	0	13
I	1156890	1156970	1	1	0	4	0	15
I	1157096	1157273	1	1	0	4	0	12
I	1340769	1340824	1	1	0	1	0	18
I	1436430	1437378	1	1	0	1	0	16
I	1499515	1500687	2	2	0	1	0	13
I	1572085	1574142	1	1	0	1	0	12
I	1610504	1610562	1	1	0	1	0	15
I	1835045	1835091	1	1	0	4	0	13
I	1835230	1835277	1	1	0	3	0	12
I	1865845	1869150	2	2	0	1	0	15
I	2069294	2069342	2	2	0	2	0	17
I	2069838	2070051	2	2	0	4	0	16
I	2070208	2070439	2	2	0	1	0	17
I	2097740	2098589	1	1	0	1	0	14
I	2103290	2103937	1	1	0	1	0	14
I	2284801	2284858	2	2	0	1	0	15
I	2313464	2313507	1	1	0	1	0	13
I	2318731	2319069	2	2	0	1	0	17
I	2718330	2719103	2	2	0	1	0	13
I	2811160	2811240	1	1	0	1	0	16
I	2875972	2876144	2	2	0	2	0	17
I	2877716	2877771	1	1	0	1	0	13
I	2928452	2928508	1	1	0	1	0	14
I	2928834	2928901	1	1	0	1	0	15
I	2930089	2930173	1	1	0	1	0	13
I	3160108	3160154	2	2	0	1	0	12
I	3173869	3175051	2	2	0	1	0	16
I	3175251	3176053	2	2	0	1	0	15
I	3198723	3198772	2	2	0	1	0	12
I	3435942	3435992	2	2	0	1	0	13
I	3518266	3519258	1	1	0	1	0	17
I	3567435	3568219	2	2	0	1	0	14
I	3782349	3782394	1	1	0	1	0	17
I	3788209	3788252	1	1	0	5	0	18
I	3788419	3788468	1	1	0	2	0	14
I	3788556	3788658	1	1	0	4	0	14
I	3832869	3832928	1	1	0	1	0	17
I	3909317	3909371	1	1	0	1	0	17
I	3921913	3922455	2	2	0	1	0	13
I	3923789	3923925	2	2	0	1	0	12
I	3924651	3925053	2	2	0	1	0	15
I	3985535	3985604	1	1	0	1	0	16
I	3988029	3988075	1	1	0	1	0	15
I	3988213	3988261	1	1	0	2	0	18
I	3988467	3988518	1	1	0	1	0	12
I	4138568	4138759	2	2	0	1	0	18
I	4169175	4169250	2	2	0	1	0	16
I	4269803	4269849	2	2	0	2	0	14
I	4270030	4270099	2	2	0	1	0	13
I	4372524	4372569	2	2	0	1	0	15
I	4444157	4444285	2	2	0	1	0	12
I	4510929	4510987	2	2	0	1	0	16
I	4584296	4584347	2	2	0	5	0	18
I	4585222	4585442	1	1	0	4	0	15
I	4646704	4646785	2	2	0	2	0	16
I	4756369	4756420	1	1	0	1	0	16
I	4789278	4789349	1	1	0	0	1	16
I	4789278	4790412	1	1	0	0	1	16
I	4790342	4790412	1	1	0	4	1	16
I	4807411	4807843	1	1	0	1	0	17
I	4809289	4809353	1	1	0	1	0	14
